NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
2.01E+16,750,Rechazada,PS1,Rechazado,MALO,0,,,,,12735,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,0,0,0,0,0,0,26,Familiares,Preparatoria
2.01E+16,336,Rechazada,PS1,Rechazado,MALO,0,,,,,14049,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,26,Renta,Licenciatura
2.01E+16,127,Rechazada,PS1,Rechazado,MALO,0,,,,,13787,CTA NOMINA DIGITAL,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,26,Renta,Preparatoria
2.01E+16,8153,En_proceso,CN0,Rechazado,MALO,0,,,,,12236,INVERSIONES,Alto C,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,0,0,26,Propia,Posgrado
2.01E+16,4690,Rechazada,PS1,Rechazado,MALO,0,,,,,10890,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,92,0,1,16458,500,0,66072,0,26,Propia,Licenciatura
2.01E+16,290,Rechazada,PS1,Rechazado,MALO,0,,,,,14571,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,92,0,0,0,0,0,0,0,26,Renta,Posgrado
2.01E+16,6616,Rechazada,PS1,Rechazado,MALO,0,,,,,14043,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,25000,Alto,0%,4,92,0,0,16768,0,0,0,0,26,Renta,Posgrado
2.01E+16,322,Rechazada,PS1,Rechazado,MALO,0,,,,,13499,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,92,0,0,0,0,0,0,0,26,Propia,Licenciatura
2.01E+16,7637,Rechazada,PS1,Rechazado,MALO,0,,,,,14892,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,92,0,0,0,0,0,0,0,26,Hipoteca,Preparatoria
2.01E+16,4862,Rechazada,PS1,Rechazado,MALO,0,,,,,14753,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,92,0,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,4073,Rechazada,PS1,Rechazado,MALO,0,,,,,12848,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,7654,0,26,Propia,Preparatoria
2.01E+16,561,Rechazada,PS1,Rechazado,MALO,0,,,,,11543,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,93,0,1,26628,710,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,93,Rechazada,PS1,Rechazado,MALO,0,,,,,15445,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,93,0,0,0,0,0,0,0,26,Renta,Posgrado
2.01E+16,632,Rechazada,PS1,Rechazado,MALO,0,,,,,15026,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,93,0,0,0,0,0,0,0,26,Propia,Posgrado
2.01E+16,8183,Rechazada,PS1,Rechazado,MALO,0,,,,,14174,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,93,0,0,0,0,0,0,0,26,Renta,Posgrado
2.01E+16,985,Rechazada,PS1,Rechazado,MALO,0,,,,,10890,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,93,0,0,0,0,0,0,0,26,Propia,Preparatoria
2.01E+16,42,Rechazada,PS1,Rechazado,MALO,0,,,,,15785,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,94,0,0,0,0,0,0,0,26,Propia,Preparatoria
2.01E+16,131,Rechazada,PS1,Rechazado,MALO,0,,,,,13490,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,94,0,0,0,0,0,0,0,26,Familiares,Posgrado
2.01E+16,4436,Rechazada,PS1,Rechazado,MALO,0,,,,,12236,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,94,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,673,Rechazada,PS1,Rechazado,MALO,0,,,,,16372,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,94,0,0,0,0,0,4541,0,26,Renta,Preparatoria
2.01E+16,169,Rechazada,PS1,Rechazado,MALO,0,,,,,15327,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,94,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,5751,Rechazada,PS1,Rechazado,MALO,0,,,,,14599,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,94,0,0,0,0,0,0,0,26,Hipoteca,Preparatoria
2.01E+16,8131,En_proceso,PS1,Rechazado,MALO,0,,,,,10999,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,94,0,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,184,Rechazada,PS1,Rechazado,MALO,0,,,,,16259,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,18000,Alto,0%,5,94,0,1,17366,1070,0,0,0,26,Familiares,Preparatoria
2.01E+16,4277,Rechazada,PS1,Rechazado,MALO,0,,,,,14030,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,95,0,0,0,0,0,0,0,26,Propia,Posgrado
2.01E+16,4357,Rechazada,PS1,Rechazado,MALO,0,,,,,12481,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,95,0,0,0,0,0,33613,0,26,Familiares,Preparatoria
2.01E+16,801,Rechazada,PS1,Rechazado,MALO,0,,,,,16863,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,95,0,0,0,0,0,61854,0,26,Propia,Preparatoria
2.01E+16,7772,Rechazada,PS1,Rechazado,MALO,0,,,,,15480,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,95,0,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,4764,Rechazada,PS1,Rechazado,MALO,0,,,,,15037,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,95,0,0,0,0,0,0,0,26,Hipoteca,Preparatoria
2.01E+16,6482,Rechazada,PS1,Rechazado,MALO,0,,,,,11439,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,96,0,1,2477,250,0,0,0,26,Hipoteca,Posgrado
2.01E+16,4687,Rechazada,PS1,Rechazado,MALO,0,,,,,16584,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,96,0,0,0,0,0,64566,0,26,Familiares,Posgrado
2.01E+16,536,Rechazada,PS1,Rechazado,MALO,0,,,,,14451,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,96,0,0,0,0,0,0,0,26,Familiares,Preparatoria
2.01E+16,303,Rechazada,PS1,Rechazado,MALO,0,,,,,12606,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,37000,Alto,0%,3,96,0,0,14571,0,0,10150,0,26,Propia,Posgrado
2.01E+16,4876,Rechazada,PS1,Rechazado,MALO,0,,,,,17369,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,96,0,0,0,0,0,0,0,26,Renta,Preparatoria
2.01E+16,8122,Rechazada,PS1,Rechazado,MALO,0,,,,,16099,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,11000,Alto,0%,4,96,0,0,6440,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,8128,Rechazada,PS1,Rechazado,MALO,0,,,,,15338,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,96,0,0,0,0,0,37208,0,26,Propia,Preparatoria
2.01E+16,926,Rechazada,PS1,Rechazado,MALO,0,,,,,11782,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,1999,Alto,0%,5,96,0,1,1601,250,0,0,0,26,Renta,Posgrado
2.01E+16,111,Rechazada,PS1,Rechazado,MALO,0,,,,,16750,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,97,0,0,0,0,0,0,0,26,Renta,Posgrado
2.01E+16,166,Rechazada,PS1,Rechazado,MALO,0,,,,,14884,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,97,0,0,0,0,0,0,0,26,Renta,Preparatoria
2.01E+16,171,Rechazada,PS1,Rechazado,MALO,0,,,,,13110,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,5800,Alto,0%,2,97,0,0,4398,0,0,15499,0,26,Familiares,Preparatoria
2.01E+16,568,Rechazada,PS1,Rechazado,MALO,0,,,,,17716,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,5004,Alto,0%,4,97,0,0,935,0,0,0,0,26,Renta,Licenciatura
2.01E+16,8131,Rechazada,PS1,Rechazado,MALO,0,,,,,16582,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,97,0,0,0,0,0,0,0,26,Propia,Posgrado
2.01E+16,428,Rechazada,PS1,Rechazado,MALO,0,,,,,15491,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,97,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,129,Rechazada,PS1,Rechazado,MALO,0,,,,,12135,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,97,0,0,0,0,0,60912,0,26,Hipoteca,Preparatoria
2.01E+16,246,Rechazada,PS1,Rechazado,MALO,0,,,,,16934,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,0,0,26,Propia,Licenciatura
2.01E+16,7788,Cancelada,PS1,Rechazado,MALO,0,,,,,15078,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,0,0,26,Hipoteca,Posgrado
2.01E+16,289,Rechazada,PS1,Rechazado,MALO,0,,,,,13306,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,0,0,26,Hipoteca,Posgrado
2.01E+16,131,Rechazada,PS1,Rechazado,MALO,0,,,,,17897,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,4364,Rechazada,PS1,Rechazado,MALO,0,,,,,16764,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,98,0,0,0,0,0,3429,0,26,Propia,Preparatoria
2.01E+16,9171,En_proceso,CN0,Rechazado,MALO,0,,,,,15692,INVERSIONES,Alto C,NO_CLIENTE,0,Alto,0%,4,98,0,0,0,0,0,0,0,26,Hipoteca,Posgrado
2.01E+16,52,Rechazada,PS1,Rechazado,MALO,0,,,,,12318,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,99,0,0,0,0,0,0,0,26,Renta,Secundaria
2.01E+16,7800,Rechazada,PS1,Rechazado,MALO,0,,,,,17107,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,99,0,0,0,0,0,0,0,26,Propia,Licenciatura
2.01E+16,798,Rechazada,PS1,Rechazado,MALO,0,,,,,15244,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,100,0,0,0,0,0,0,0,26,Propia,Posgrado
2.01E+16,7466,Rechazada,PS1,Rechazado,MALO,0,,,,,13479,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,100,0,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,14108,Rechazada,PS1,Rechazado,MALO,0,,,,,18165,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,0,0,26,Familiares,Posgrado
2.01E+16,7989,Rechazada,PS1,Rechazado,MALO,0,,,,,16935,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,0,0,26,Renta,Posgrado
2.01E+16,4096,Rechazada,PS1,Rechazado,MALO,0,,,,,15865,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,100,0,0,0,0,0,0,0,26,Renta,Preparatoria
2.01E+16,435,Rechazada,PS1,Rechazado,MALO,0,,,,,12478,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,100,0,1,1149,250,0,0,0,26,Renta,Preparatoria
2.01E+16,551,Rechazada,PS1,Rechazado,MALO,0,,,,,17363,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,38000,0,26,Renta,Licenciatura
2.01E+16,4040,Rechazada,PS1,Rechazado,MALO,0,,,,,15399,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,101,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,852,Rechazada,PS1,Rechazado,MALO,0,,,,,13628,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,101,0,0,0,0,0,0,0,26,Propia,Posgrado
2.01E+16,131,Rechazada,PS1,Rechazado,MALO,0,,,,,18401,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,101,0,0,0,0,0,0,0,26,Renta,Posgrado
2.01E+16,670,Rechazada,PS1,Rechazado,MALO,0,,,,,17189,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,0,101,0,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,8151,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,16027,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,120,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,12615,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,133,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,9037,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,17589,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,26,Propia,Posgrado
2.01E+16,7991,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,15630,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,13767,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,145,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,631,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,18604,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,91500,Alto,0%,3,154,0,0,14778,0,0,23729,0,26,Familiares,Licenciatura
2.01E+16,7713,Aprobada,CN0,Aprobado,REGULAR,6100,9.98E+14,1,"1,830",70%,17413,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,30%,0,178,790,0,0,0,0,0,0,26,Hipoteca,Preparatoria
2.01E+16,8126,Aprobada,CN0,Aprobado,BUENO,9700,9.98E+14,0,"4,462",54%,16267,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,46%,1,186,764,0,0,0,0,0,0,26,Renta,Licenciatura
2.01E+16,8041,Aprobada,CN0,Aprobado,REGULAR,6300,9.98E+14,2,"7,371",-17%,12744,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Medio ,117%,0,191,683,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01E+16,7829,Aprobada,CN0,Aprobado,BUENO,15000,9.98E+14,2,"14,400",4%,17783,RECIBOS DE NOMINA,Medio D,NO_CLIENTE,0,Bajo,96%,0,191,704,0,0,0,0,0,0,26,Hipoteca,Preparatoria
2.01E+16,7713,Aprobada,CN0,Aprobado,BUENO,7000,9.98E+14,1,"3,150",55%,15833,INVERSIONES,Alto B,NO_CLIENTE,0,Mínimo,45%,0,195,775,0,0,0,0,0,0,26,Renta,Posgrado
2.01E+16,8128,Aprobada,CN0,Aprobado,BUENO,7000,9.98E+14,1,"4,550",35%,13973,INVERSIONES,Alto B,NO_CLIENTE,0,Mínimo,65%,0,197,755,0,0,0,0,0,0,26,Hipoteca,Preparatoria
2.01E+16,14009,Aprobada,CN0,Aprobado,REGULAR,5700,9.98E+14,2,"6,213",-9%,18793,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Medio ,109%,0,198,691,0,0,0,0,0,0,26,Propia,Licenciatura
2.01E+16,20136,Aprobada,CN0,Aprobado,BUENO,2999,9.98E+14,2,"2,069",31%,17605,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,15,Bajo,69%,0,199,750,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,125,Aprobada,CN0,Aprobado,REGULAR,60000,9.98E+14,0,"23,400",61%,16479,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,12600,Bajo,39%,0,206,723,0,6226,0,0,16214,0,26,Familiares,Preparatoria
2.01E+16,4291,Aprobada,CN0,Aprobado,REGULAR,49999,9.98E+14,0,"24,500",51%,12935,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,39000,Medio ,49%,0,208,668,0,404,0,0,0,0,26,Propia,Preparatoria
2.01E+16,35,Aprobada,CN0,Aprobado,REGULAR,2999,9.98E+14,0,540,82%,17964,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,18%,0,208,792,0,0,0,0,0,0,26,Renta,Preparatoria
2.01E+16,4813,Aprobada,CN0,Aprobado,REGULAR,36000,9.98E+14,0,"7,560",79%,16007,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0,Mínimo,21%,0,209,789,0,0,0,0,0,0,26,Renta,Licenciatura
2.01E+16,617,Aprobada,CN0,Aprobado,BUENO,1999,9.98E+14,0,"1,839",8%,14155,INVERSIONES,Alto B,CLIENTE_BANCO,0,Bajo,92%,0,211,718,0,0,0,0,1274,0,26,Renta,Preparatoria
2.01E+16,4862,Aprobada,CN0,Aprobado,REGULAR,17000,9.98E+14,0,"4,420",74%,19075,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,26%,0,215,784,0,0,0,0,0,0,26,Renta,Preparatoria
2.01E+16,4421,Aprobada,CN0,Aprobado,BUENO,25000,9.98E+14,0,"13,500",46%,17784,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,54%,0,216,756,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01E+16,6556,Aprobada,CN0,Aprobado,BUENO,89000,9.98E+14,1,"86,330",3%,16660,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,97%,0,225,723,0,0,0,0,0,0,26,Familiares,Posgrado
2.01E+16,4034,Aprobada,CN0,Aprobado,BUENO,16300,9.98E+14,2,"15,485",5%,13103,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,95%,0,227,705,0,0,0,0,0,0,26,Propia,Licenciatura
2.01E+16,290,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,2,"8,315",16%,18234,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,50000,Bajo,84%,0,228,737,0,13047,0,0,201742,0,26,Hipoteca,Licenciatura
2.01E+16,390,Aprobada,CN0,Aprobado,BUENO,280000,9.98E+14,0,"123,200",56%,16171,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,0,Mínimo,44%,0,234,766,0,0,0,0,0,0,26,Propia,Licenciatura
2.01E+16,7554,Aprobada,CN0,Aprobado,REGULAR,14700,9.98E+14,1,"4,704",68%,14311,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,32%,0,237,788,0,0,0,0,0,0,26,Renta,Preparatoria
2.01E+16,7153,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,1,"4,455",55%,19323,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,3000,Bajo,45%,0,238,723,1,2086,250,0,0,0,26,Hipoteca,Preparatoria
2.01E+16,4346,Aprobada,CN0,Aprobado,REGULAR,48000,9.98E+14,0,"8,640",82%,18051,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,41500,Bajo,18%,0,239,744,1,8719,520,0,0,0,26,Renta,Licenciatura
2.01E+16,4503,Aprobada,CN0,Aprobado,REGULAR,4999,9.98E+14,0,"2,000",60%,16830,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0,Mínimo,40%,0,240,770,0,0,0,0,0,0,26,Propia,Preparatoria
2.01E+16,9431,Aprobada,CN0,Aprobado,BUENO,24999,9.98E+14,0,"11,250",55%,13247,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,75000,Bajo,45%,0,245,706,1,7496,1080,0,0,0,26,Propia,Preparatoria
2.01E+16,21,Aprobada,CN0,Aprobado,REGULAR,100000,9.98E+14,1,"27,000",73%,18471,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0,Mínimo,27%,0,248,793,0,0,0,0,0,0,26,Familiares,Preparatoria
2.01E+16,497,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,1,"4,257",57%,16413,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,23000,Bajo,43%,0,249,744,1,11706,290,0,0,0,26,Familiares,Preparatoria
2.01E+16,12118,Rechazada,PS1,Rechazado,MALO,0,,,,,14325,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,27,Familiares,Licenciatura
2.01E+16,966,Rechazada,PS1,Rechazado,MALO,0,,,,,19362,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,27,Propia,Licenciatura
2.01E+16,4257,Rechazada,PS1,Rechazado,MALO,0,,,,,18105,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,41802,0,27,Propia,Licenciatura
2.01E+16,7134,Rechazada,PS1,Rechazado,MALO,0,,,,,16847,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,27,Propia,Licenciatura
2.01E+16,8121,Rechazada,PS1,Rechazado,MALO,0,,,,,13273,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,27,Renta,Licenciatura
2.01E+16,6430,Rechazada,PS1,Rechazado,MALO,0,,,,,18526,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,27,Hipoteca,Licenciatura
2.01E+16,963,Rechazada,PS1,Rechazado,MALO,0,,,,,16430,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,27,Familiares,Posgrado
2.01E+16,891,Rechazada,PS1,Rechazado,MALO,0,,,,,14353,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,27,Renta,Licenciatura
2.01E+16,4766,Rechazada,PS1,Rechazado,MALO,0,,,,,19420,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,1,11774,530,0,23326,0,27,Propia,Posgrado
2.01E+16,435,Rechazada,PS1,Rechazado,MALO,0,,,,,18123,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,0,0,0,0,0,0,27,Renta,Preparatoria
2.01E+16,456,Rechazada,PS1,Rechazado,MALO,0,,,,,16880,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,0,0,0,0,0,0,27,Hipoteca,Posgrado
2.01E+16,4295,Rechazada,PS1,Rechazado,MALO,0,,,,,13313,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,27,Hipoteca,Posgrado
2.01E+16,4073,Rechazada,PS1,Rechazado,MALO,0,,,,,18544,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,27,Familiares,Posgrado
2.01E+16,997,Rechazada,PS1,Rechazado,MALO,0,,,,,16463,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,92,0,1,54689,2220,0,0,0,27,Propia,Posgrado
2.01E+16,4730,Rechazada,PS1,Rechazado,MALO,0,,,,,14397,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,92,0,0,0,0,0,0,0,27,Hipoteca,Preparatoria
2.01E+16,64,Rechazada,PS1,Rechazado,MALO,0,,,,,19440,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,92,0,0,0,0,0,0,0,27,Hipoteca,Preparatoria
2.01E+16,4621,Rechazada,PS1,Rechazado,MALO,0,,,,,18159,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,92,0,0,0,0,0,0,0,27,Hipoteca,Preparatoria
2.01E+16,891,Rechazada,PS1,Rechazado,MALO,0,,,,,16931,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,92,0,0,0,0,0,0,0,27,Propia,Posgrado
2.01E+16,7652,En_proceso,CN0,Rechazado,MALO,0,,,,,13327,INVERSIONES,Alto C,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,0,0,27,Renta,Posgrado
2.01E+16,4,Rechazada,PS1,Rechazado,MALO,0,,,,,18582,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,93,0,0,0,0,0,0,0,27,Familiares,Posgrado
2.01E+16,812,Rechazada,PS1,Rechazado,MALO,0,,,,,16512,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,93,0,0,0,0,0,26232,0,27,Familiares,Licenciatura
2.01E+16,223,Rechazada,PS1,Rechazado,MALO,0,,,,,14411,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,93,0,0,0,0,0,0,0,27,Familiares,Secundaria
2.01E+16,4580,Rechazada,PS1,Rechazado,MALO,0,,,,,19478,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,93,0,0,0,0,0,0,0,27,Familiares,Preparatoria
2.01E+16,801,Rechazada,PS1,Rechazado,MALO,0,,,,,18214,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,93,0,0,0,0,0,0,0,27,Propia,Preparatoria
